Kuranga Zenag Settlement,146.72165,-7.307875
Kuravu,149.374,-4.6259
Kurawa,145.254726,-6.157049
Kurayauro,144.915003,-6.026485
Kuredal,151.532606,-4.380833
Kurei,146.193144,-5.722107
Kurere/Asiaro,149.342576,-10.29956
Kurereda,148.227091,-8.46535
Kurereda,147.851816,-8.419788
Kureri 1,145.089344,-6.227343
Kureri 2,145.088313,-6.227957
Kuri,144.272632,-5.867942
Kuri Logging Camp (Oper.),143.279424,-7.132373
Kuri Settlement,143.272915,-7.137008
Kuria,143.287003,-7.896502
Kurigaba,145.077689,-6.313596
Kuriki Lower,144.439133,-5.813145
Kuriki Upper,144.442542,-5.864164
Kuril/Aum,149.701,-6.27326
Kurinogobu,145.185794,-5.740846
Kuripding,141.17228,-4.882363
Kuririka,149.309078,-9.099052
Kurita,147.188799,-5.972253
Kuritave,155.572626,-6.385587
Kuriva Blocks,147.118078,-9.069156
Kuriva/Ononge Block,147.096634,-9.05451
Kurkur,144.381825,-5.900526
Kurmul,144.659846,-5.816609
Kurou,148.274426,-8.609139
Kurrap,144.652541,-5.732962
Kurti Drive,147.263067,-2.025817
Kuru,148.02338,-8.990854
Kuru C/Sch,145.503838,-6.418287
Kuru No 1,143.074435,-8.901837
Kuru No. 2,143.064185,-8.872609
Kuruaku,149.066588,-9.093911
Kurubau,146.180077,-5.715052
Kurube,144.813099,-6.502511
Kurubek,146.052713,-4.674582
Kurubuta,147.153706,-9.163553
Kurue,147.84659,-6.455687
Kuruk Catholic Mission,144.135127,-5.831986
Kuruk Settlement,150.787431,-2.59748
Kuruka,146.453822,-8.632534
Kurum,145.890477,-4.728104
Kurum,145.708283,-4.849927
Kurumanji,145.662209,-6.930563
Kurumb,143.532423,-6.043157
Kurumba,144.777141,-5.84443
Kurumbamambuno,144.879448,-5.865765
Kurumbayu,144.8773,-5.950458
Kurumbo,148.402543,-8.8623
Kurumbukari,145.193216,-5.565374
Kurumbukotaru,145.188377,-6.15489
Kurumdek,144.615684,-5.242053
Kurumi,144.255676,-5.860414
Kurumlang,145.890754,-4.632591
Kurumoi,145.113185,-6.270588
Kurump,143.775681,-4.937089
Kurumtaur,145.894663,-4.628866
Kurumugl,145.045397,-5.898792
Kurumugl,145.029712,-5.89953
Kurumugl,144.967998,-5.980353
Kurumugl  2,144.841704,-5.941026
Kurumugl 1,144.856024,-5.911704
Kurumul,144.173962,-5.770155
Kurumul 1,144.61864,-5.846881
Kurumul 2,144.609167,-5.874982
Kurumul Comm. School,144.613868,-5.880244
Kurumul Nazarene,144.616219,-5.881413
Kurumul Tea/Coffee,144.622174,-5.851764
Kurumut,152.361095,-3.705198
Kurumute,145.55312,-6.138282
Kurung,144.19876,-5.786786
Kurunga,144.42137,-5.699315
Kurunga,144.400735,-5.554197
Kurunga,145.239365,-6.263281
Kurunga,144.765146,-5.630225
Kurunti (Nanu),142.650026,-8.978898
Kurunumbura,145.989675,-6.558335
Kurup Tipp,144.357642,-5.718273
Kurupie,143.45243,-3.433716
Kurupmul,143.241933,-4.162855
Kuruporo,144.352443,-5.647271
Kurur,154.727778,-5.720278
Kurutete,145.894924,-6.962143
Kurutip,144.188126,-5.777135
Kuruvetuo,155.007222,-5.820278
Kuruvitu,151.041281,-8.462343
Kusa,143.665884,-6.25383
Kusa,143.994416,-6.465028
Kusa,143.521668,-6.250963
Kusa Malom,143.509544,-6.246327
Kusambuk Pri/Sch,143.360873,-3.722321
Kusanap,142.167172,-5.237377
Kusang,145.786775,-4.836109
Kusaun,143.590388,-3.719272
Kusayo,143.994416,-6.465028
Kusereve,145.217584,-6.365761
Kusi,143.516976,-5.406562
Kusi,145.105027,-6.459995
Kusi,146.944565,-7.825007
Kusikina -Gigabo,141.481936,-7.236156
Kusin,147.192126,-6.148767
Kusin,144.573652,-5.885355
Kusing,146.107941,-6.623498
Kusioko,155.524498,-6.37347
Kusipa,143.412864,-5.911598
Kuskomb C/School,144.057944,-5.817131
Kuskus,154.717746,-5.477596
Kusnguna (Laswari),144.640275,-5.722366
Kusubur,145.70948,-5.347054
Kuta,144.223807,-5.91439
Kuta Lgan,144.421748,-5.700881
Kutama,142.902123,-5.829965
Kuti,144.233805,-5.568409
Kuti Ibu,142.826074,-5.743699
Kuti Lero,142.826074,-5.743699
Kuti Mangobe,142.826074,-5.743699
Kuti Meria,142.826074,-5.743699
Kuti Nde,142.826074,-5.743699
Kutibug Comm. School,144.362689,-5.839381
Kutibulg 2,144.385391,-5.82797
Kuting,155.476948,-6.687682
Kutinga,144.44,-5.72572
Kutiplga,144.24933,-5.804175
Kutipulnga (Tentaldi),144.268017,-5.814891
Kutn,144.900075,-5.961584
Kutnigle,144.894762,-5.970373
Kutu,143.962928,-6.280294
Kutubulg C/S,144.362689,-5.839381
Kutumbaiwa,145.895281,-7.583782
Kutunga (Gavi),144.439844,-5.725725
Kutupi,145.588367,-6.245191
Kuvalvu,142.478399,-3.614083
Kuwal,144.203462,-5.728721
Kuwalga,144.171266,-5.943732
Kuwaro,145.26677,-6.233575
Kuwasasanda,145.905139,-6.587997
Kuwasekum/Mengik,144.669604,-5.451532
Kuwe,145.163658,-6.253216
Kuwe Aid Post,145.163656,-6.251465
Kuwi,144.001391,-6.433551
Kuwiphal,143.492502,-6.127533
Kuyali,143.038228,-5.964865
Kuyame,145.020509,-5.960292
Kuyantoa,145.676941,-6.11182
Kuyarada Kako,142.444309,-5.430808
Kuyawa,150.849155,-8.587261
Kuyombun,145.648313,-5.348249
Kuyor,142.636339,-3.737516
Kuzil,144.791744,-5.970766
Kwabula,151.138953,-8.582775
Kwabunaki,150.122738,-10.146569
Kwadi/Meara Pl. 42,147.199709,-9.474379
Kwafurinai/Kwapulina,149.243906,-9.04623
Kwagila,149.386158,-9.630199
Kwagle,142.926715,-3.872534
Kwahuie,143.294569,-3.688104
Kwaian,143.255817,-3.645539
Kwaibwaga,151.110344,-8.456521
Kwaiwatta,151.914014,-8.913235
Kwaiyu,145.891553,-7.370192
Kwaiyu 1,145.877023,-7.248039
Kwaiyu 2,145.880569,-7.251117
Kwaiyu 3,145.884558,-7.253755
Kwako,149.223,-5.68647
Kwakuma,146.101504,-7.22818
Kwakusilo,145.882493,-6.970064
Kwalakesi,150.376,-5.48092
Kwalamjuka,145.922148,-7.147973
Kwalansam,147.826939,-6.670945
Kwale,147.725461,-9.697378
Kwaledakane,146.39831,-6.164881
Kwalimurupu,147.589909,-9.792571
Kwalkwabini,145.667319,-7.015376
Kwambu,147.61693,-6.106637
Kwamtum,141.909351,-3.447311
Kwamu,147.146557,-6.549194
Kwanaula,151.272875,-9.921135
Kwandogogi/Gwondogo,146.014954,-7.05738
Kwanga,144.700727,-4.716642
Kwanga Station,144.707547,-4.723474
Kwanje,145.76699,-5.669862
Kwanjioma 1,142.9952,-3.826547
Kwanjioma 2,142.98188,-3.835826
Kwaplalem Station/Kwaplalim station,145.923475,-7.196645
Kwaplalem/Kwaplalim,145.916338,-7.201694
Kwaraiwa,151.288695,-10.622696
Kwaramun,141.156937,-3.651891
Kwarasekut/Kweresakut,146.815941,-6.431829
Kware,143.448208,-6.151403
Kwarebo,146.689807,-6.409313
Kwaringiri,144.886919,-5.090431
Kwasam,141.549943,-8.158501
Kwasang,146.714019,-6.962625
Kwaso,141.288722,-5.917518
Kwateri,145.834321,-6.97805
Kwatgu,143.066951,-3.706913
Kwatim,141.907889,-3.45713
Kwato,145.642728,-5.550352
Kwato Island,150.630829,-10.612988
Kwave,149.276615,-9.089014
Kwayami,146.027242,-7.191124
Kwayokwayo,150.332718,-9.306278
Kwea,150.288141,-10.302086
Kwea Ex Res,150.284157,-10.298541
Kweftim,141.769674,-3.598781
Kwek,141.043514,-3.248762
Kwekapa,145.872059,-7.161986
Kwembu Village,146.763039,-7.361291
Kwembum,146.610515,-5.906291
Kwemtula,151.070497,-8.544434
Kwendi/Kwemdi,145.921705,-7.150721
Kweno,148.354844,-9.055895
Kwenzenzeng,147.490377,-6.462388
Kweptanap,142.077743,-5.259617
Kwepunung/Kwepunum,146.802373,-6.41552
Kwetobu,144.722985,-4.823578
Kweviling,146.941172,-6.372272
Kwia,143.878005,-5.64854
Kwiama,144.640685,-5.484345
Kwiapae,141.136258,-5.941867
Kwikila 03,147.679878,-9.802961
Kwikila Village,147.660461,-9.816523
Kwikim,141.024663,-5.489493
Kwiloknai,141.275831,-5.537717
Kwim,143.437546,-6.199935
Kwima,144.967521,-6.135921
Kwima,144.705056,-5.49484
Kwimas,143.712279,-5.48404
Kwimba,143.124241,-3.928967
Kwimbawa,144.9779,-6.004061
Kwimbu 1,143.112704,-3.711267
Kwimbu 2,143.117474,-3.736858
Kwimbu 3,143.114809,-3.749798
Kwimoru,145.73785,-6.812572
Kwinga.1,144.172474,-5.688346
Kwinga.2,144.172412,-5.678279
Kwiona 1,144.648933,-5.748999
Kwiop,144.715282,-5.54577
Kwip.1,144.134043,-5.783727
Kwip.2,144.130187,-5.779595
Kwipun,144.620101,-5.524429
Kwiwang,142.445693,-8.752826
Kwobi,142.197678,-6.243577
Kwomtari,141.361577,-3.596084
Kwongi Clinic,145.266819,-5.93686
Kworabri 1,143.316301,-3.629448
Kworabri 2,143.309015,-3.632049
Kwuiamunga,145.975787,-7.342618
Kyakae,143.655629,-5.391763
Kyakaipale,144.04358,-5.540116
Kyakapale,144.104836,-5.479158
Kyile,147.754671,-9.008286
L/Hayapi Topup Sch,142.808769,-5.824265
Laan,151.750502,-4.244866
La'ari,145.838322,-7.872288
Lababia,147.123617,-7.291278
Labai,151.067351,-8.424242
Labam,151.925603,-4.362568
Labaram,155.472222,-6.409167
Labonami,155.482222,-6.4375
Labrinosaga,145.613157,-6.256151
Labu,149.100352,-10.236395
Labu Poultry,146.909271,-6.674315
Labu S'ment,143.645496,-3.577465
Labuain,142.823598,-3.447393
Labubutu,146.960701,-6.752271
Labugino,145.02654,-6.492253
Labumiti,146.955698,-6.772936
Labur,152.345895,-3.644457
Labutale,146.951178,-6.87921
Ladapus (Latapusa),143.518683,-5.524099
Ladava Mission Stn,150.354259,-10.326454
Lae Avenue,146.982124,-6.709039
Lae Golf Club,146.986749,-6.715103
Lae High School,146.992361,-6.711001
Lae Inter. High School,146.993933,-6.704023
Lae Main Wharf,146.98621,-6.741702
Lae Show Ground,146.986649,-6.722778
Lae Tech.,146.998468,-6.710733
Laekoro,145.322384,-7.827286
Laep,143.801457,-5.384299
Lafone,145.491899,-6.385345
Lafu,151.307768,-2.991843
Lagaha,145.635635,-5.189634
Lagai,145.920561,-7.278278
Lagaiyu No 1,145.450383,-6.422768
Lagaiyu No 2,145.423033,-6.2958
Lagaiyu No 2,145.466357,-6.396928
Lagakuak,145.386491,-6.045771
Lagalap,143.523419,-5.90463
Lagap Plantation,146.472852,-5.631485
Lage,142.673481,-5.500516
Lagis,146.743913,-6.932136
Lagogen C/Sch,145.652391,-5.3522
Laguai,155.653934,-6.7884
Lagume,147.584,-9.68189
Lahamenegu,145.405264,-6.14745
Lahamenegu,145.41058,-6.158453
Lahamogona,145.369718,-6.126392
Lahamogona,145.369718,-6.126392
Lahan,147.201122,-2.19774
Lahaparaga,145.55312,-6.138282
Lahapau,146.884839,-1.965583
Lahitan,154.233889,-4.532222
Lahumika,145.340146,-6.207223
Lai,144.938036,-5.228
Lai,142.816716,-5.771825
Laiagam,143.779173,-5.369461
Laiagampena,143.936918,-5.907201
Laialam/Laiagam,143.938834,-5.383741
Laiama,149.562,-6.05943
Laikora,155.102059,-5.816969
Lailam,143.643806,-5.29811
Lailam,143.797056,-5.332774
Lailo,147.322595,-5.93093
Lain Muli Settlement,146.725795,-7.309155
Lainbuai,145.116372,-5.399067
Laingim 1,142.207791,-3.507915
Laingim 2,142.216168,-3.522804
Laingim Catholic Miss.,142.207791,-3.507915
Laining-Wap 2,142.652728,-3.588349
Lairip,150.167072,-2.456375
Laitaro,155.686667,-6.713333
Laitata,147.130728,-8.313526
Laite,143.403635,-5.903594
Laite,142.918378,-5.98651
Laite,142.801954,-5.991528
Laitre C/M,141.624155,-2.832437
Laiwaden Oval,145.800101,-5.224874
Laiya 1,145.173091,-6.141164
Laiya 2,145.160727,-6.144328
Laiyakama.1,144.065033,-5.539916
Laiyapu/Yakiliyapu,144.230945,-6.443044
Laiyayapona,152.860578,-10.663595
Laiyo,144.176805,-6.317044
Lajamare,153.531655,-11.474044
Laka,144.098136,-5.48637
Lakaer,152.044229,-5.413589
Lakaiyok,143.678715,-5.462069
Lakakot,152.554153,-3.133512
Lakamanda,143.674157,-5.42829
Lakamleo (Teriteri No. 1),152.653761,-2.796723
Lakarol,151.197378,-2.860825
Lakatoi/Vanagi Pl.,147.20644,-9.472046
Lakavu,145.563935,-7.939314
Lakaya,145.445561,-6.258356
Lakaziz C/Sch,152.658501,-2.963923
Lake Campbell,142.634785,-6.74494
Lake Kutubu H/Sch,143.304895,-6.37032
Lake Murray Corner,141.617059,-6.228028
Lake Murray Station,141.487654,-7.004782
Lakemanda,143.698347,-5.483114
Laken,143.698327,-5.442868
Lakiemata Cis,150.208,-5.65946
Lakira,143.965957,-6.318408
Lakiri,151.701888,-5.313244
Lakis,143.47288,-5.751304
Lako,147.369452,-2.375208
Lako Health Centre,147.369478,-2.374906
Lako Settlement,148.154878,-9.938733
Lakolam,143.617105,-5.436367
Lakolam 2,143.620816,-5.437976
Lakolam 2,143.621,-5.43798
Lakona,147.816519,-6.370159
Lakopenda,143.786328,-5.57054
Lakoro,145.451504,-7.682093
Lakowe,155.743056,-6.698611
Laku,155.525,-6.66944
Lakui,143.668481,-5.430146
Lakulakuya,150.289335,-9.268335
Lakumfanga,151.163457,-2.794071
Lakunda,144.044115,-5.542569
Lakunda Plantation,152.242477,-4.433936
Lakungkung,149.602,-6.08387
Lakuni,143.349966,-5.816586
Lakuplien Comm. Sch,152.651703,-3.155945
Lakurumau Estate,151.269304,-2.874287
Lakurumau Estate,151.269304,-2.874287
Lakurumau Village,151.2426,-2.880526
Lalafuru,146.163996,-8.178211
Lalagela,152.573227,-11.090073
Lalak,151.337493,-8.643185
Lalaku Settlement,147.125965,-9.089459
Lalama,152.656382,-10.649457
Lalang,147.438044,-6.370202
Lalapipi,146.159304,-8.218302
Lalaura,148.357608,-10.184423
Lalavaipi Prim/Sch,146.14733,-8.213042
Laleki Nambis S'mnt,150.133339,-5.539157
Laleki S'mnt,150.129419,-5.539904
Laleki S'mnt,150.130425,-5.538783
Lalela,151.327786,-8.643875
Lalika,151.676543,-5.293053
Lalok 1,145.755611,-5.474086
Laloki DPI Station,147.253285,-9.372575
Laloki High School,147.301845,-9.398141
Laloki Hospital,147.227553,-9.361283
Laloki Settlement,147.227914,-9.384001
Laloki S'mnt,147.223976,-9.387227
Laloki S'mnt 2,147.228558,-9.392954
Laloki Trade Store,147.224455,-9.385172
Lalte,143.513452,-6.165465
Lalui,142.174401,-3.530435
Lama,143.983526,-5.861804
Lama,143.9784,-5.868416
Lama,144.031856,-5.910698
Lama,147.221448,-6.237803
Lama,149.528918,-4.711793
Lama Plantation,149.543,-4.7075
Lamaien,150.28385,-2.535043
Lamalava,151.54203,-2.997726
Lamanaipa,146.910007,-8.322106
Lamandaimanda,143.833997,-5.601445
Lamapka 1,145.386491,-6.045771
Lamarain,151.954739,-4.984389
Lamasong,151.705477,-3.099318
Lamassa,152.746552,-4.675236
Lamassa Govt. Stn,152.745699,-4.672996
Lamau,151.62292,-3.179419
Lamb,142.251527,-3.123891
Lambaip,146.91932,-6.460583
Lambakimba,144.060048,-5.551523
Lambe,149.491,-4.64291
Lambenga,145.277439,-5.980849
Lamberain,151.791207,-4.473482
Lambo,144.111544,-6.111645
Lambom Island,152.858212,-4.805609
Lambu,151.714509,-3.295465
Lambuar No. 1,152.561681,-3.142136
Lambuar No. 2,152.56243,-3.136169
Lambusilama,143.432182,-5.357544
Lambuso,151.828927,-3.187465
Lambutina,147.340358,-5.921287
Lamerika Pltn,151.936014,-3.203897
Lamhaga,150.564205,-10.46073
Lamina,146.948,-8.36399
Lamoka-Asarovfa,145.312121,-6.118164
Lamon,146.973241,-7.069068
Lamoran,153.03802,-4.445777
Lamoro,146.899,-8.41418
Lampomu,145.541962,-6.237787
Lampuru,151.66906,-5.286955
Lamtub,146.232697,-5.572909
Lamtub C/Sch.,146.254782,-5.579009
Lamuai,155.777349,-6.793765
Lamusmus,149.524381,-1.387783
Lamusmus 1,151.138709,-2.893119
Lamusmus 2,151.123168,-2.871076
Lananka,145.667986,-6.122106
Landau,145.315738,-6.230656
Landelam,143.557093,-5.564583
Landoua,145.232623,-6.209555
Landu,144.043721,-5.82643
Lane,142.712921,-5.587318
Lane,142.508142,-5.397293
Lane F Street,146.985851,-6.705338
Lane SDA Mission,142.508142,-5.397293
Lane Urawi,142.600804,-5.473583
Lane Y-2 Street,146.635301,-7.207971
Lanemanda,143.677756,-5.458129
Lanemanda,143.859111,-5.661347
Langa,147.24591,-6.183227
Langa Sait Sett,144.070625,-4.064913
Langam,143.883676,-4.30109
Langamut,152.109479,-3.331303
Langani,146.360269,-5.734638
Langarum,149.606,-5.994
Langaten,144.153505,-4.37485
Langenia,151.606052,-3.026185
Langlang,145.960439,-4.54048
Langlang C/School,145.952591,-4.543377
Langond,154.723679,-5.418795
Langua,146.781608,-7.417726
Lanizara,147.76115,-6.566806
Lankwam,146.27008,-6.083391
Lantiora,144.311531,-5.821643
Lanu,145.89509,-5.984261
Laogaita,147.871591,-9.8681
Lapahan,147.12851,-1.986011
Lapai,150.937354,-2.972941
Lapakepo,143.197607,-5.43363
Lapalam,149.619,-6.1367
Lapalama,143.976879,-5.313373
Lapanda,142.511216,-5.502062
Lapanosa,145.332279,-5.996845
Lapap,147.201263,-2.197646
Lapari,145.672056,-7.92792
Lape,142.732084,-5.702412
Lapeigu Station,145.33503,-6.093566
Lapilo,145.4113,-6.160391
Lapongo,144.012136,-6.509427
Lapting,145.65411,-5.016521
Lapuko,142.957309,-3.75502
Lapun,145.386491,-6.045771
Lapun Compound,145.35573,-6.104207
Lapung,150.221923,-2.467986
Lapwing Dr.,147.196507,-9.437467
Laramaita,146.905991,-8.26782
Laraslaba / Laraibina,151.338883,-2.902896
Lareba Farm,147.225137,-9.381427
Larebu,144.704792,-4.708988
Larenai,155.366111,-6.472222
Lariaso,142.195102,-4.590652
Larihairu,145.347533,-7.865342
Larimia,144.657243,-7.596142
Laripanda,143.299863,-5.658984
Larirau,145.347531,-7.865359
Laromrom (Youkungua),149.587,-6.19018
Laronu,147.984312,-9.441679
Larum,154.734167,-5.621667
Laruoro Island,149.344212,-10.341824
Las,145.386491,-6.045771
Las Kage,145.02338,-6.180232
Las Kanamb,144.376375,-5.648284
Las Malo,145.415144,-6.10434
Las Wara,145.171394,-6.382584
Las Wara,144.770794,-5.893569
Las Wara / Kerako,145.152177,-6.074702
Lasa,151.096391,-5.672805
Lasauko,145.35145,-6.008119
Lasigi,151.913754,-3.200066
Lasoyavei,145.231739,-6.437437
Lasroli,144.373857,-5.624236
Lassul 1&2,151.726172,-4.217761
Lassul Sdo,151.717514,-4.219697
Last/Sawmill/Gregas/Pistol/Sam,141.292018,-6.113843
Lat,142.706685,-4.209186
Lat,152.37792,-4.674809
Lata / Tonamusu,151.456481,-5.630925
Lataro-Kabouna,145.281713,-6.130636
Lataul,152.646623,-3.190348
Latemekuka,145.297918,-6.046038
Latep,146.58878,-7.147744
Latlat Village,152.134647,-4.274716
Latoma,143.253249,-4.725709
Latulam,143.495542,-5.484086
Lau,144.17,-1.35857
Lau,151.32621,-5.824735
Lau,143.079566,-6.049694
Laua,149.261407,-10.17573
Lauan,151.117363,-2.774388
Lauanda,143.80535,-5.578201
Laubip,141.518812,-5.38323
Laugui,147.047338,-7.058285
Lauirava,146.315303,-8.490205
Laukanu,147.05715,-7.126517
Lauli,145.011068,-6.494096
Laumanda,143.76384,-5.482346
Laumareta,144.065509,-5.615155
Launakalana DPI,147.778816,-9.944522
Laup Plantation,152.165111,-4.470066
Laurabada Ave.,147.198436,-9.472961
Laurabada Street,146.992675,-6.729395
Laurina Cres,147.159404,-9.375726
Lauring,149.556,-6.09187
Laurovo,146.319248,-8.493999
Lausus,150.950995,-5.984095
Laut,148.32847,-5.55831
Lau'um,141.999353,-3.500793
Lauvore,149.18,-5.54303
Lauwela,150.244697,-9.453383
Lava,152.849505,-10.647154
Lavali,151.1855,-2.804022
Lavare,145.905874,-8.045263
Lavatbura,151.77761,-3.168784
Lavatkana,151.919803,-3.307966
Lavavai,147.018974,-8.320263
Lavege,150.606,-5.60822
Laviam,150.367111,-10.315971
Lavilelo Settlement,150.421,-5.48454
Lavina,145.339508,-6.094591
Lavita,155.010556,-5.798333
Lavolai,151.083439,-2.835507
Lavongai,151.03868,-2.714501
Lavongararum,151.130699,-2.781368
Lavora,150.198426,-10.132756
Lavoro,155.337683,-6.538513
Lavugi,150.967552,-5.641182
Lawa,151.937656,-2.707128
Lawak,152.747794,-10.632321
Lawak,152.851657,-10.651441
Lawaliwa,145.084287,-6.466554
Lawana,152.699854,-10.652685
Lawe,144.196805,-6.522904
Lawe,143.475546,-5.645414
Lawene,144.123316,-6.433169
Lawes,147.276984,-2.115473
Laweya,143.330699,-5.944464
Laweya,143.332959,-5.94787
Lawing Settlement,146.771584,-7.38256
Lawiri,144.112055,-6.373003
Layako,142.799745,-5.974823
Laytown / Wangbin,141.231453,-5.287365
Leal,143.374258,-5.715132
Lealea,146.987073,-9.285641
Leate,145.339508,-6.094591
Lebagolo,147.875162,-9.879892
Lebam,146.884904,-7.145528
Lebwalebwal,152.391595,-10.704393
Lecko,147.824913,-6.463654
Legaita,143.839856,-6.391391
Lehewa,146.923086,-1.971012
Lehinga No 1,142.963832,-3.658778
Lehinga No 2,142.964488,-3.666675
Lehorio,146.805369,-8.278358
Le'hunte Rd.,147.165691,-9.481067
Leigh Vial Street,145.388414,-6.078369
Leiko,142.290141,-3.69819
Leilei,150.683138,-10.566502
Leileiafa,150.066598,-10.525643
Leilioa,149.311029,-9.090223
Leim,150.315,-5.76611
Lejo,148.162259,-8.73136
Lekegapoa,145.405476,-6.062952
Lekempuna,151.069802,-5.851193
Lekevavi,145.253441,-6.358549
Leklu,146.596052,-7.136297
Lel,144.309269,-5.90101
Lele,151.395574,-5.221319
Lelefiru,146.056254,-8.083149
Lelegwagwa,150.727811,-10.30165
Lelehoa,150.495833,-10.32222
Lelehoa Comm. School,150.570527,-10.312751
Lelehudi,150.732621,-10.296415
Lelehudi Comm. School,150.719125,-10.300089
Lelenge,152.340572,-4.438934
Lemakot (Lemechot),151.18183,-2.824349
Lemakot Cath. Mssn (Lemechot),151.178264,-2.827456
Lemang,146.721912,-6.311924
Lemanga,142.518368,-5.515784
Lemankoa,154.567565,-5.055128
Lemanmanu,154.588399,-5.033201
Lembana,142.189234,-5.099847
Lemben/Lembem,143.967233,-5.459049
Lembo,144.041588,-6.387087
Lembum,144.320187,-4.519559
Lemeris,152.024594,-3.250581
Lemeuka,145.339508,-6.094591
Lemieng,142.465313,-3.194852
Lemisin,155.325,-6.475833
Lemoka,145.339508,-6.094591
Lemosalo,145.323762,-6.111716
Lemugavi,145.253441,-6.358549
Lenai,153.080929,-4.399774
Lende,144.063556,-6.402641
Lende,145.161418,-6.166067
Lenga,143.2123,-4.084142
Lengbatti,147.375674,-6.387909
Lenginas/Lengenas,144.005385,-5.402927
Lengkamen,151.940759,-3.321937
Lenkau,147.716064,-2.341166
Lenki,143.757569,-5.507063
Lenoke Health Centre,155.635833,-6.661389
Leon,147.206867,-6.212261
Leon,150.770572,-2.958302
Leonard Aldan Plnt,146.732913,-7.350786
Lepa,143.609677,-5.380458
Lepamagana,147.87066,-9.877112
Lepatapus,143.585317,-5.414254
Lepatenges,143.710363,-5.480934
Lepe,142.873703,-5.849272
Lepelama,143.100208,-5.437369
Leper's Sewerage St,144.965469,-6.024745
Lepi,142.485658,-5.395737
Lepirini,144.068245,-6.50168
Lepokela,145.417518,-7.910011
Lepong,143.504687,-5.609192
Lepora,143.933101,-6.194267
Lepres/Leperes,143.811124,-5.402851
Lepsep,143.549182,-6.241818
Lera,155.393056,-6.411389
Lero,142.756364,-5.692235
Leron Bridge,146.408013,-6.38537
Leron Forestry,146.456761,-6.503547
Leron Plains Farm,146.342066,-6.391043
Leroutu,155.577778,-6.753056
Leru Plantation,152.309327,-3.513278
Lesai,143.196039,-5.395068
Lese Havihara,146.246905,-8.299147
Lese Ilava,146.229153,-8.247542
Lese Kavora,146.252613,-8.29602
Lese Keharo,146.294947,-8.298975
Lese Oalai,146.280067,-8.279285
Lessau,146.563924,-2.019818
Lessau Evang. Mssn,146.566412,-2.008487
Leulo,145.254726,-6.157049
Levame,141.454082,-7.537779
Levei,146.683492,-1.986735
Levemon,147.061595,-6.135313
Levip,141.532596,-5.116999
Lewa,143.994416,-6.465028
Lewada,142.780449,-8.335225
Lfa Oval - Eriku,146.99739,-6.714413
Lgatep,144.401593,-5.802326
Li (Teriteri No. 2),152.664397,-2.78906
Liaga,152.027887,-4.394483
Liak Primary Sch.,152.701158,-10.650774
Liama (Omudi),148.384883,-9.509553
Liap,143.924907,-5.290987
Liap,147.096885,-1.975342
Liapo,149.991,-5.28725
Liawep,142.29421,-5.152135
Libba Village,151.578902,-3.018145
Libelo,145.490496,-6.108044
Libi,143.034105,-5.93169
Libuat,142.284472,-3.704849
Libuna Komana,147.864266,-9.701577
Libutuma,151.026961,-8.469257
Liedan Village,151.585456,-3.021238
Lienbil,152.554782,-3.055488
Lifite,145.69149,-6.088542
Ligame,142.846931,-6.041088
Ligite,150.854,-5.55504
Lihen,141.117364,-3.623834
Lihon 1,154.214837,-4.479519
Lihon 2,154.217185,-4.482228
Lihon 3,154.219402,-4.492924
Likan,144.154231,-4.727608
Likas,152.821953,-3.918092
Likawilak,145.715896,-6.800614
Likene,145.179425,-6.185264
Likene,145.340146,-6.207223
Likon,151.728743,-5.513261
Liksal,145.772066,-4.841801
Likum,146.699235,-2.161572
Likuranga,151.349,-4.93538
Lila,145.964516,-5.47665
Lila,151.124445,-5.845015
Lilal,142.186853,-3.475338
Lilau,145.00845,-4.333281
Lilikapu,145.250887,-6.205013
Lilinakaia,151.642833,-4.201061
Lilo,146.887749,-8.483322
Liloi,145.914306,-4.707574
Liloka,145.470918,-6.305433
Liluta,151.113707,-8.439485
Limalam,150.771874,-2.675186
Limanak/Usen,150.762972,-2.688227
Limba,143.996678,-6.415185
Limbiali,143.842355,-6.219002
Limbin,151.940784,-3.298627
Limbubu,144.75091,-4.800102
Limki Settlement,146.989825,-6.683981
Limol,142.694211,-8.638222
Linapen,143.353098,-6.034098
Lindita,143.561518,-5.577849
Ling Street -Sect 29,145.799973,-5.223159
Lingalinga,149.729,-5.54177
Lingau Street,146.971123,-6.6741
Lingi,142.11019,-3.472156
Lingribu,144.654554,-4.896688
Lingu,142.95987,-3.79871
Liofiyalo,145.193391,-6.083235
Lioni,145.095519,-6.468515
Liop,143.474162,-5.489089
Liot,144.511746,-1.408394
Lipai,142.12771,-3.491142
Lipalipa 1,142.618835,-5.228333
Lipalipa 2,142.618835,-5.228333
Lipan,147.291044,-2.540953
Lipares,143.96169,-5.469585
Lipite,144.023282,-6.180527
Lipite 2,144.023282,-6.180527
Lipoam,142.133964,-3.575806
Lipuko,152.659672,-3.145526
Lipure,142.998647,-5.826008
Liriyapu,144.12055,-6.393688
Lisaku,145.308693,-6.007697
Lisapeka,145.386491,-6.045771
Lisel,152.645209,-3.203487
Liteginapa,145.55312,-6.138282
Litibu,144.559088,-4.988088
Litipak,143.301467,-5.62953
Litipinaga,145.378109,-6.294415
Liuliu,143.339614,-5.769123
Liuliu,147.81082,-2.24337
Liuliu,143.310209,-5.837069
Liumanda,143.743277,-5.455222
