x, y
51.413865,-1.220785
51.398829,-1.324926
51.464073,-1.345686
51.380795,-1.387753
51.403314,-1.25909
51.483433,-1.08731
51.406004,-1.323397
51.52699,-1.290398
51.374506,-1.45641
51.436988,-1.077791
51.431547,-1.022144
51.399614,-1.322226
51.401344,-1.322919
51.398827,-1.326104
51.417651,-1.339619
51.413711,-1.511938
51.400432,-1.447291
51.528348,-1.4344
51.444265,-1.433856
51.509576,-1.201257
51.432365,-1.324432
51.424604,-1.068303
51.45297,-1.053434
51.493487,-1.344459
51.455083,-1.268212
51.484353,-1.086471
51.382569,-1.340325
51.413277,-1.415071
51.410303,-1.345735
51.540205,-1.321842
51.400884,-1.322639
51.383974,-1.154285
51.376203,-1.059645
51.413978,-1.515616
51.415588,-1.517785
51.408441,-1.513791
51.417154,-1.513771
51.402582,-1.257146
51.4008,-1.32366
51.395828,-1.333206
51.403562,-1.327156
51.402028,-1.324606
51.518525,-1.542886
51.408526,-1.247273
51.404827,-1.325111
51.398307,-1.3264
51.403176,-1.30567
51.400829,-1.324048
51.399601,-1.019131
51.383011,-1.338809
51.438057,-1.172897
51.402582,-1.257146
51.371876,-1.0029
51.399642,-1.311631
51.402589,-1.256772
51.457885,-1.480076
51.494195,-1.503531
51.39225,-1.316112
51.454721,-1.203093
51.399423,-1.446872
51.48052,-1.057747
51.431915,-1.143978
51.414082,-1.510151
51.405052,-1.385474
51.395465,-1.327879
51.483257,-1.145034
51.415525,-1.37836
51.394468,-1.178498
51.411532,-1.519783
51.411377,-1.041641
51.416006,-1.15972
51.401343,-1.322919
51.400829,-1.324048
51.423787,-1.26326
51.422188,-1.105674
51.482934,-1.369668
51.483658,-1.082654
51.419104,-1.294212
51.474521,-1.448801
51.405219,-1.302936
51.37814,-1.486497
51.48624,-1.090984
51.395134,-1.245437
51.508524,-1.530883
51.440543,-1.48902
51.415642,-1.332458
51.40657,-1.315481
51.376363,-1.228117
51.375845,-1.005357
51.375868,-1.074005
51.415991,-1.515279
51.383677,-1.323237
51.507071,-1.531805
51.376979,-1.064529
51.436249,-1.081014
51.421509,-1.352463
51.509076,-1.529551
51.509076,-1.529551
51.403314,-1.25909
51.483328,-1.237517
51.452678,-1.276295
51.447833,-1.345457
51.458839,-1.315506
51.942377,-1.54514
51.928839,-1.361479
51.787058,-1.473838
51.758289,-1.597569
51.873861,-1.484679
51.873354,-1.48194
51.942889,-1.544931
51.78358,-1.488563
51.716685,-1.58672
51.783581,-1.484692
51.808227,-1.636852
51.784566,-1.485827
51.780167,-1.375625
51.735196,-1.372754
51.757879,-1.593298
51.88001,-1.364859
51.811856,-1.488272
51.799408,-1.537197
51.793641,-1.343539
51.724969,-1.508002
51.872917,-1.482888
51.911107,-1.624132
51.869218,-1.328875
51.780547,-1.37604
51.783859,-1.488545
51.807021,-1.633627
51.783469,-1.485709
51.758125,-1.594209
51.724193,-1.427907
51.7661,-1.482051
51.722405,-1.641984
51.724193,-1.427907
51.850554,-1.359872
51.942889,-1.544931
51.791562,-1.411193
51.872327,-1.481443
51.813353,-1.63127
51.765126,-1.565832
51.792804,-1.343435
51.91533,-1.590891
51.840363,-1.403474
51.806246,-1.503071
51.847244,-1.35465
51.922616,-1.450443
51.796968,-1.550243
51.868722,-1.377682
51.783851,-1.486719
51.791537,-1.482253
51.786397,-1.385731
51.961047,-1.424971
51.735,-1.659464
51.782447,-1.484459
51.835151,-1.54265
51.928223,-1.370636
51.882948,-1.30573
51.825213,-1.385928
51.959364,-1.61133
51.787058,-1.473838
51.812192,-1.382261
51.748563,-1.399874
51.862473,-1.617842
51.78358,-1.488563
51.725136,-1.547495
51.780325,-1.374884
51.915287,-1.621233
51.940347,-1.545567
51.84669,-1.355209
51.806426,-1.507464
51.77001,-1.524266
51.814546,-1.441198
51.975183,-1.442202
51.772067,-1.575418
51.800002,-1.582943
51.808227,-1.636852
51.726469,-1.543312
51.784342,-1.492135
51.783534,-1.369765
51.790311,-1.481571
51.810236,-1.400419
51.842669,-1.478256
51.690456,-1.640991
51.73997,-1.609839
51.846839,-1.352986
51.781636,-1.371343
51.723198,-1.390973
51.941302,-1.543841
51.780114,-1.373973
51.725136,-1.547495
51.775508,-1.613866
51.710148,-1.41678
51.78682,-1.501937
51.807021,-1.633627
51.785851,-1.485609
51.835804,-1.487203
51.847727,-1.355833
51.695462,-1.59066
51.806696,-1.594745
51.866312,-1.565963
51.775594,-1.361136
51.792576,-1.479472
51.737943,-1.584919
51.782891,-1.372296
51.796376,-1.543506
51.854446,-1.431209
51.831873,-1.350312
51.790762,-1.496485
51.815312,-1.443408
51.847516,-1.355096
51.859456,-1.597568
51.824415,-1.39495
51.900474,-1.532177
51.788814,-1.482676
51.848277,-1.354446
51.785057,-1.485067
51.872327,-1.481443
51.061758,-1.310188
51.072432,-1.17419
51.061714,-1.311858
50.945517,-1.038323
51.090504,-1.162503
51.061714,-1.311858
50.953674,-1.212586
50.945093,-1.182213
50.983363,-1.233652
50.977325,-1.129114
50.901036,-1.104642
51.154098,-1.337953
51.060251,-1.309225
51.06231,-1.330828
50.92929,-1.226658
51.061758,-1.310188
51.062181,-1.314762
51.064846,-1.30616
51.051371,-1.171498
50.902476,-1.061296
51.110322,-1.388818
51.065991,-1.326637
51.004089,-1.113834
50.873263,-1.111257
50.899537,-1.187433
51.147465,-1.26332
50.901427,-1.07514
51.03592,-1.317274
51.091204,-1.161048
50.900029,-1.253066
50.901295,-1.115061
50.941014,-1.17373
51.06968,-1.314766
51.0696,-1.31334
51.105993,-1.301345
51.082341,-1.333309
51.068143,-1.314902
51.007459,-1.343861
51.063439,-1.317783
51.017388,-1.315964
51.060251,-1.309225
51.079357,-1.375978
50.955151,-1.221075
50.915417,-1.257529
51.066858,-1.322714
50.87463,-1.112396
50.998175,-1.316531
51.067158,-1.311007
50.953746,-1.25511
50.914355,-1.170561
51.063023,-1.315863
50.91671,-1.198756
51.006136,-1.273827
50.984952,-1.128074
51.061975,-1.314951
51.119823,-1.341671
50.872506,-1.099262
51.080834,-1.378128
51.04159,-1.325934
51.063012,-1.323184
51.067419,-1.318652
50.969802,-1.260137
51.080151,-1.170841
50.953569,-1.211776
51.049593,-1.322723
51.060844,-1.307618
51.057321,-1.307971
50.929464,-1.201711
50.923776,-1.140301
50.955051,-1.211495
51.081997,-1.201088
51.085681,-1.269327
51.085878,-1.272108
50.953209,-1.213078
50.993323,-1.328144
51.024295,-1.390876
51.182548,-1.262633
51.106041,-1.123185
51.062446,-1.317141
50.941445,-1.266594
51.046142,-1.124045
51.092978,-1.161301
51.062203,-1.295783
50.961505,-1.181085
51.046811,-1.16001
50.914066,-1.39845
51.071292,-1.31978
51.027236,-1.392677
50.899876,-1.188252
51.020462,-1.191895
50.922941,-1.19993
51.063872,-1.316364
51.061808,-1.315567
50.998523,-1.354133
50.879871,-1.250716
51.092979,-1.234999
51.05552,-1.316729
51.060883,-1.306605
50.939515,-1.175521
51.068558,-1.32747
51.092265,-1.3536
51.083375,-1.135534
51.012157,-1.084942
51.004189,-1.347755
50.959475,-1.138902
50.946656,-1.132164
51.063984,-1.307928
51.069872,-1.316846
51.058495,-1.315002
51.071354,-1.185728
50.906822,-1.12888
51.01731,-1.318061
50.93056,-1.083926
51.031076,-1.075629
50.914006,-1.206982
50.904328,-1.070247
51.070756,-1.329736
51.070415,-1.311258
51.477449,-0.618014
51.480708,-0.610743
51.411283,-0.675427
51.482726,-0.610265
51.507655,-0.743658
51.518103,-0.74193
51.558108,-0.77513
51.529055,-0.732719
51.480963,-0.61173
51.487092,-0.609224
51.52545,-0.817218
51.402615,-0.658123
51.483175,-0.618575
51.481964,-0.692606
51.482726,-0.610264
51.540384,-0.76045
51.521884,-0.708457
51.497266,-0.631648
51.388727,-0.631309
51.522073,-0.719897
51.482579,-0.606928
51.406658,-0.675948
51.485937,-0.718503
51.559702,-0.708252
51.520027,-0.752831
51.399693,-0.630939
51.524101,-0.753815
51.418259,-0.601765
51.471192,-0.630355
51.482025,-0.606555
51.543291,-0.808421
51.480672,-0.61073
51.522115,-0.722101
51.392562,-0.629369
51.416954,-0.643711
51.474633,-0.618617
51.520835,-0.719355
51.525076,-0.71001
51.523309,-0.717844
51.486413,-0.778304
51.493254,-0.714207
51.520485,-0.721959
51.483232,-0.805594
51.452151,-0.574162
51.481232,-0.617741
51.540129,-0.831213
51.478204,-0.647267
51.576321,-0.716613
51.482357,-0.60718
51.481713,-0.61512
51.480609,-0.606153
51.520987,-0.7201
51.48061,-0.611553
51.524533,-0.792564
51.507206,-0.701653
51.471192,-0.618851
51.403461,-0.655798
51.53313,-0.727084
51.473127,-0.54032
51.507217,-0.743973
51.457883,-0.585628
51.4572,-0.559108
51.487093,-0.609225
51.491676,-0.717032
51.487898,-0.608883
51.508536,-0.702322
51.520987,-0.7201
51.55867,-0.744893
51.460035,-0.586627
51.483778,-0.608778
51.518332,-0.741476
51.513388,-0.804416
51.558629,-0.717789
51.460035,-0.586627
51.456816,-0.554931
51.530418,-0.763575
51.520662,-0.739899
51.477232,-0.610259
51.521416,-0.723201
51.507323,-0.811895
51.477798,-0.754271
51.484248,-0.579715
51.482726,-0.610265
51.474514,-0.640752
51.497753,-0.637987
51.514899,-0.777442
51.462378,-0.80277
51.410749,-0.671962
51.403513,-0.671396
51.509645,-0.762553
51.523692,-0.719995
51.486046,-0.609688
51.485937,-0.718503
51.522447,-0.723763
51.480672,-0.61073
51.474264,-0.605698
51.477004,-0.613016
51.43461,-0.621752
51.482357,-0.60718
51.480689,-0.604581
51.561217,-0.737595
51.456906,-0.592611
51.481975,-0.619778
51.48061,-0.611553
51.529639,-0.757124
51.485242,-0.772978
51.522153,-0.73562
51.485466,-0.636855
51.45792,-0.556897
51.52093,-0.720621
51.318321,-0.616257
51.317361,-0.565602
51.333477,-0.52881
51.295902,-0.574274
51.304533,-0.635952
51.30484,-0.641495
51.33871,-0.479471
51.340443,-0.500892
51.338964,-0.505448
51.326342,-0.583148
51.30216,-0.545634
51.318078,-0.617771
51.316136,-0.559685
51.318853,-0.590726
51.320506,-0.556635
51.335821,-0.506527
51.324002,-0.571896
51.320161,-0.55567
51.304489,-0.551471
51.318663,-0.618557
51.294856,-0.570994
51.309252,-0.626601
51.30199,-0.560257
51.320506,-0.556635
51.338818,-0.474615
51.325046,-0.51058
51.339679,-0.480674
51.318997,-0.602776
51.312738,-0.593022
51.338927,-0.543208
51.319518,-0.556823
51.315073,-0.560221
51.340443,-0.500892
51.311191,-0.593701
51.321997,-0.489453
51.338069,-0.469615
51.317489,-0.622754
51.317344,-0.538783
51.281401,-0.557632
51.32998,-0.571768
51.325237,-0.537915
51.324002,-0.571896
51.321728,-0.610902
51.340905,-0.504681
51.312585,-0.609556
51.340443,-0.500892
51.338638,-0.506048
51.297613,-0.566318
51.323188,-0.559837
51.30756,-0.557673
51.307535,-0.579165
51.310168,-0.556228
51.30756,-0.557673
51.319105,-0.571503
51.319785,-0.556514
51.445554,-0.902009
51.445554,-0.902009
51.409757,-0.878236
51.404827,-0.945827
51.46958,-0.914476
51.457105,-0.902596
51.455492,-0.895553
51.500416,-0.824277
51.407786,-0.836517
51.454193,-0.925089
51.425544,-0.932794
51.370913,-0.817971
51.461449,-0.860272
51.421886,-0.854856
51.362096,-0.863888
51.452959,-0.918008
51.445271,-0.89967
51.443745,-0.937895
51.537974,-0.899268
51.405015,-0.938793
51.413917,-0.840949
51.409128,-0.835002
51.46958,-0.914476
51.378574,-0.886873
51.470375,-0.91787
51.468312,-0.901895
51.393724,-0.904817
51.426836,-0.867333
51.41595,-0.894996
51.464872,-0.901445
51.409605,-0.835925
51.503234,-0.869488
51.424745,-0.933028
51.443968,-0.908378
51.41312,-0.950137
51.387617,-0.903755
51.411524,-0.835344
51.395939,-0.882268
51.362096,-0.965954
51.473409,-0.911405
51.397621,-0.907095
51.45285,-0.905245
51.409017,-0.835537
51.393424,-0.813985
51.378352,-0.958562
51.422454,-0.847765
51.477307,-0.867293
51.395926,-0.973242
51.551367,-0.870387
51.437904,-0.900265
51.375977,-0.94343
51.476446,-0.862893
51.459791,-0.849748
51.50156,-0.869357
51.362003,-0.858921
51.411789,-0.840327
51.520426,-0.850051
51.465543,-0.880094
51.538102,-0.896655
51.411779,-0.832059
51.411788,-0.840326
51.505186,-0.819342
51.426283,-0.872438
51.412382,-0.838485
51.369414,-0.861049
51.409829,-0.833992
51.410779,-0.831912
51.419238,-0.853484
51.410148,-0.834473
51.480518,-0.858112
51.428444,-0.913739
51.459976,-0.917381
51.411422,-0.830515
51.41101,-0.957433
51.472708,-0.910529
51.406285,-0.973283
51.395974,-0.906027
51.409852,-0.814811
51.401127,-0.840567
51.410528,-0.830135
51.419345,-0.882287
51.432097,-0.820061
51.475177,-0.889937
51.438634,-0.870263
51.401242,-0.815249
51.537552,-0.897418
51.373721,-0.92377
51.477611,-0.869935
51.501842,-0.856744
51.40324,-0.862654
50.809445,-0.376369
50.809708,-0.370781
50.809742,-0.379623
50.81417,-0.381188
50.827582,-0.369193
50.819738,-0.378667
50.815069,-0.433197
50.809526,-0.384826
50.811956,-0.368787
50.839865,-0.424641
50.826187,-0.429332
50.835994,-0.403184
50.809526,-0.384825
50.810022,-0.379727
50.825437,-0.393406
50.816007,-0.424066
50.815069,-0.433197
50.812232,-0.373121
50.837635,-0.378089
50.809636,-0.375283
50.814178,-0.368837
50.829291,-0.4056
50.834691,-0.388885
50.813116,-0.369428
50.834643,-0.397777
50.809225,-0.374773
50.812129,-0.367063
50.812281,-0.370167
50.822009,-0.37511
50.823319,-0.422074
50.809678,-0.37118
50.824351,-0.394935
50.812322,-0.367341
50.812322,-0.367341
50.815906,-0.359962
50.828683,-0.374594
50.809225,-0.374773
50.815531,-0.367825
50.809966,-0.369268
50.829725,-0.376418
50.815807,-0.390954
50.811908,-0.365368
50.827915,-0.368501
50.819044,-0.415205
50.836827,-0.398384
50.835586,-0.412145
50.809225,-0.374773
50.811039,-0.37268
50.811039,-0.37268
50.81199,-0.422314
50.806229,-0.404667
50.81487,-0.379105
50.809838,-0.378115
50.812299,-0.365056
50.815105,-0.366321
50.812463,-0.370955
50.818143,-0.352132
50.809143,-0.369608
50.825912,-0.433658
50.815465,-0.368892
50.819099,-0.387065
50.813148,-0.370421
50.848504,-0.397345
50.811992,-0.36819
50.829643,-0.391899
50.83148,-0.367482
50.812921,-0.404766
50.811516,-0.36947
50.817622,-0.401979
50.825978,-0.37341
50.820529,-0.383863
50.83329,-0.374107
50.820173,-0.408948
50.81917,-0.385103
50.810716,-0.364402
50.835671,-0.370105
50.82747,-0.371427
51.570306,-0.775595
51.638367,-0.750252
51.628369,-0.739374
51.715389,-0.881259
51.666386,-0.807406
51.648962,-0.775256
51.578894,-0.767124
51.627199,-0.836881
51.616198,-0.781453
51.572563,-0.776429
51.641787,-0.835337
51.593704,-0.681157
51.553972,-0.842427
51.755062,-0.771663
51.603645,-0.713128
51.602527,-0.705521
51.65933,-0.902649
51.723709,-0.83083
51.644584,-0.801504
51.67354,-0.731511
51.706647,-0.776434
51.604937,-0.69985
51.840897,-0.808665
51.608484,-0.771233
51.570957,-0.70232
51.622729,-0.732422
51.623263,-0.73365
51.61324,-0.713189
51.716155,-0.845269
51.633846,-0.784679
51.629058,-0.749121
51.619036,-0.716968
51.615338,-0.710978
51.618547,-0.833953
51.654935,-0.773721
51.627451,-0.750206
51.567836,-0.776729
51.567836,-0.776729
51.656533,-0.892091
51.572593,-0.776804
51.628752,-0.751658
51.608025,-0.694462
51.608978,-0.848264
51.569831,-0.770558
51.772304,-0.82043
51.716155,-0.845269
51.701044,-0.848345
51.583728,-0.741331
51.629383,-0.739114
51.621393,-0.721987
51.620486,-0.717216
51.601544,-0.708538
51.651272,-0.712127
51.571038,-0.767322
51.661324,-0.902441
51.631565,-0.754918
51.63151,-0.753085
51.629459,-0.750483
51.586432,-0.778583
51.721852,-0.83305
51.719025,-0.838074
51.694617,-0.810702
51.584919,-0.720095
51.670072,-0.784549
51.67643,-0.852542
51.630142,-0.747126
51.614251,-0.895503
51.570454,-0.775159
51.57456,-0.6891
51.613366,-0.87802
51.60071,-0.708677
51.596856,-0.726299
51.649417,-0.71838
51.663739,-0.866005
51.611409,-0.693989
51.64004,-0.721838
51.574401,-0.781994
51.629197,-0.751198
51.598559,-0.686633
51.638695,-0.915271
51.605641,-0.881734
51.571207,-0.703756
51.688663,-0.763494
51.614329,-0.715787
51.674436,-0.8228
51.593765,-0.70193
51.619049,-0.833781
51.633355,-0.771139
51.5704,-0.781163
51.67202,-0.755024
51.628598,-0.749813
51.635341,-0.69599
51.660669,-0.902602
51.712071,-0.87655
51.57093,-0.759692
51.57088,-0.770342
51.648581,-0.701262
51.580875,-0.690102
51.68898,-0.793128
51.634864,-0.69518
51.572497,-0.86946
51.625712,-0.736413
51.631482,-0.757319
51.709841,-0.804528
51.735419,-0.806909
51.587165,-0.68331
51.652232,-0.710235
51.556617,-0.820882
51.58827,-0.684
51.675408,-0.734626
51.730685,-0.815331
51.737373,-0.858805
51.628146,-0.75127
51.630471,-0.757693
51.575659,-0.795842
51.757162,-0.781647
51.627835,-0.742408
51.570979,-0.77803
51.569606,-0.774835
51.628675,-0.75114
51.581913,-0.724769
51.619764,-0.79066
51.572497,-0.86946
51.603946,-0.715141
51.752094,-0.813583
51.73962,-0.819543
51.601546,-0.707036
51.593588,-0.766351
51.650646,-0.714877
51.631372,-0.877605
51.568798,-0.772433
51.573174,-0.709227
51.664913,-0.774363
51.702095,-0.815715
51.664676,-0.736703
51.724572,-0.832603
51.578487,-0.722281
51.627794,-0.764817
51.634545,-0.763723
51.734382,-0.812888
51.58483,-0.684388
51.588006,-0.68216
51.612907,-0.771994
51.616829,-0.701085
51.616322,-0.787328
51.631059,-0.796023
51.63161,-0.752374
51.381912,-2.359463
51.306675,-2.414736
51.385897,-2.361707
51.380834,-2.3649
51.390473,-2.356296
51.399435,-2.326021
51.377608,-2.35825
51.383464,-2.360567
51.381619,-2.375366
51.404887,-2.452456
51.416232,-2.395883
51.316493,-2.636957
51.391041,-2.408054
51.383214,-2.357059
51.41664,-2.492448
51.381619,-2.375366
51.356483,-2.55324
51.378767,-2.40283
51.38729,-2.359074
51.382405,-2.359854
51.360753,-2.350751
51.355838,-2.364672
51.283382,-2.49019
51.309046,-2.630699
51.380332,-2.358732
51.293148,-2.47905
51.365724,-2.57994
51.286,-2.481227
51.381491,-2.361931
51.35961,-2.354505
51.384133,-2.353517
51.29037,-2.437591
51.380801,-2.397143
51.382055,-2.362769
51.370767,-2.546473
51.385826,-2.430727
51.381348,-2.361427
51.363025,-2.380615
51.40339,-2.372081
51.379713,-2.361155
51.38508,-2.375683
51.344706,-2.343995
51.338352,-2.528761
51.411324,-2.443275
51.333959,-2.438595
51.390967,-2.356516
51.359101,-2.350265
51.395661,-2.390172
51.379851,-2.359949
51.306045,-2.502166
51.300207,-2.456475
51.397448,-2.344981
51.396848,-2.344315
51.377714,-2.379142
51.286991,-2.480649
51.385584,-2.36113
51.387733,-2.369985
51.331932,-2.548135
51.38486,-2.362762
51.38227,-2.362742
51.374932,-2.377223
51.385201,-2.3882
51.412326,-2.49407
51.349768,-2.483732
51.38333,-2.360451
51.384372,-2.357599
51.380689,-2.356594
51.380689,-2.356594
51.349376,-2.592599
51.386357,-2.3526
51.310168,-2.500948
51.29116,-2.454449
51.330465,-2.538846
51.379713,-2.394648
51.307682,-2.501954
51.312703,-2.433456
51.384873,-2.361325
51.310364,-2.583014
51.311307,-2.657832
51.376389,-2.354333
51.343044,-2.440002
51.3714,-2.549584
51.384372,-2.357599
51.322449,-2.329091
51.379643,-2.351442
51.383441,-2.362075
51.161659,-3.041135
51.38414,-2.359897
51.327825,-2.473714
51.385195,-2.361931
51.388415,-2.367619
51.321858,-2.328297
51.38699,-2.360207
51.32289,-2.509712
51.352898,-2.63268
51.385195,-2.361931
51.412465,-2.492949
51.381097,-2.358364
51.386745,-2.352114
51.365667,-2.610491
51.38754,-2.35942
51.401632,-2.344078
51.343146,-2.482558
51.382732,-2.36184
51.406283,-2.510811
51.380718,-2.381624
51.387572,-2.364019
51.386337,-2.362041
51.378003,-2.511243
51.380554,-2.362441
51.400595,-2.455475
51.400824,-2.304756
51.418112,-2.505651
51.369448,-2.365657
51.379122,-2.357271
51.299546,-2.534181
51.405627,-2.31777
51.396704,-2.322049
51.380732,-2.388205
51.28608,-2.483637
51.382481,-2.364482
51.362181,-2.345706
51.380801,-2.358046
51.339337,-2.30185
51.382947,-2.392592
51.385389,-2.360294
51.417006,-2.49934
51.394882,-2.388972
51.403803,-2.43229
51.38004,-2.39343
51.311864,-2.528427
51.365667,-2.610491
51.384635,-2.360001
51.324236,-2.417147
51.368109,-2.60765
51.376684,-2.354781
51.382732,-2.36184
51.335173,-2.593506
51.358687,-2.376343
51.395779,-2.361656
51.394987,-2.353025
51.396845,-2.345134
51.398915,-2.344575
51.381923,-2.381677
51.379122,-2.357271
51.412062,-2.496828
51.382995,-2.366943
51.36607,-2.582601
51.385619,-2.358644
51.380831,-2.363118
51.378337,-2.383659
51.375285,-2.356667
51.381601,-2.361055
51.376152,-2.352435
51.408617,-2.559088
51.377096,-2.552497
51.413299,-2.497762
51.371344,-2.385727
51.38505,-2.376559
51.382844,-2.360519
51.31552,-2.427959
51.300726,-2.624561
51.356459,-2.327927
51.285189,-2.483771
51.377599,-2.3894
51.405627,-2.31777
51.28608,-2.483637
51.354734,-2.635736
51.374066,-2.366814
51.384873,-2.361325
50.727954,-1.83534
50.746027,-1.907221
50.716115,-1.875665
50.729809,-1.797376
50.734118,-1.852294
50.722029,-1.872136
50.720301,-1.880116
50.723543,-1.826175
50.727732,-1.837466
50.720912,-1.879378
50.73197,-1.852655
50.755813,-1.8556
50.732235,-1.836203
50.726543,-1.849682
50.719597,-1.88577
50.727973,-1.818465
50.722375,-1.867942
50.722029,-1.872136
50.721859,-1.873709
50.719535,-1.887328
50.718152,-1.879555
50.722758,-1.865235
50.722649,-1.900184
50.728797,-1.854124
50.719535,-1.887328
50.718072,-1.880504
50.743689,-1.86183
50.722282,-1.873255
50.721369,-1.877663
50.719455,-1.887768
50.768909,-1.903035
50.718072,-1.880504
50.740796,-1.806922
50.722758,-1.865235
50.734708,-1.817433
50.767581,-1.895353
50.725802,-1.861373
50.743824,-1.878171
50.722733,-1.852032
50.724229,-1.799595
50.75067,-1.871973
50.732273,-1.858052
50.72343,-1.841674
50.72671,-1.839878
50.72935,-1.881652
50.722375,-1.867942
50.743824,-1.878171
50.722758,-1.865235
50.731027,-1.810066
50.730407,-1.84073
50.735322,-1.844624
50.72235,-1.870237
50.73597,-1.866884
50.729312,-1.790449
50.72671,-1.839878
50.747529,-1.877524
50.722375,-1.867942
50.761166,-1.925481
50.727433,-1.835696
50.718152,-1.879555
50.720912,-1.879378
50.719865,-1.884551
50.727902,-1.81899
50.721369,-1.877663
50.722555,-1.809831
50.73597,-1.866884
50.768597,-1.8945
50.752355,-1.903665
50.72148,-1.880496
50.722768,-1.866043
50.769696,-1.920405
50.73052,-1.825483
50.719344,-1.875897
50.753915,-1.855549
50.734251,-1.865429
50.747946,-1.830436
50.736761,-1.808016
50.761673,-1.885668
50.719865,-1.884551
50.722375,-1.867942
50.726308,-1.817353
50.75631,-1.873688
50.7395,-1.879302
50.746027,-1.907221
50.720819,-1.904792
50.727761,-1.860276
50.721097,-1.875963
50.719808,-1.843074
50.722758,-1.865235
50.723436,-1.905339
50.760841,-1.872073
50.747529,-1.877524
50.722344,-1.900709
50.725998,-1.814803
50.719535,-1.887328
50.747399,-1.825237
50.767878,-1.885752
50.722282,-1.873255
50.748314,-1.91052
50.750497,-1.907411
50.72026,-1.902923
50.744912,-1.878055
50.740667,-1.877527
50.720433,-1.885442
50.723147,-1.874896
51.432488,-2.611598
51.439473,-2.601332
51.462521,-2.614806
51.455542,-2.618598
51.48509,-2.595725
51.461028,-2.590561
51.496087,-2.682875
51.497969,-2.696388
51.496088,-2.682876
51.497969,-2.696388
51.501377,-2.702216
51.456859,-2.554943
51.450971,-2.607211
51.416394,-2.61134
51.442437,-2.617687
51.453219,-2.594792
51.457452,-2.60747
51.454541,-2.562125
51.456645,-2.578717
51.460165,-2.608096
51.456224,-2.606604
51.455931,-2.55722
51.496483,-2.598956
51.442814,-2.627966
51.425188,-2.618159
51.458835,-2.5919
51.460968,-2.60232
51.455999,-2.592684
51.464922,-2.609671
51.469499,-2.593765
51.43908,-2.602708
51.463011,-2.513086
51.489724,-2.622691
51.456512,-2.608393
51.453657,-2.593675
51.453545,-2.592724
51.463645,-2.607869
51.438504,-2.55167
51.433909,-2.530411
51.46826,-2.595319
51.440282,-2.61704
51.44961,-2.619785
51.474764,-2.58567
51.482697,-2.677001
51.489214,-2.580238
51.458837,-2.609244
51.479836,-2.587305
51.455247,-2.597481
51.428524,-2.629941
51.473013,-2.608152
51.458434,-2.612362
51.488857,-2.616659
51.451951,-2.59489
51.455302,-2.600691
51.467795,-2.610472
51.425009,-2.590096
51.435668,-2.59465
51.435668,-2.59465
51.450691,-2.598472
51.452911,-2.535668
51.459012,-2.610211
51.474097,-2.610628
51.458345,-2.573039
51.454788,-2.595734
51.462935,-2.514064
51.45907,-2.614458
51.463897,-2.562873
51.464805,-2.616478
51.456195,-2.607136
51.469731,-2.615018
51.458089,-2.599058
51.454793,-2.598267
51.455304,-2.622711
51.460922,-2.58637
51.462518,-2.597979
51.463772,-2.590078
51.428072,-2.61525
51.458712,-2.578757
51.458621,-2.595208
51.455302,-2.600691
51.459165,-2.59248
51.4845,-2.51723
51.496584,-2.529626
51.459424,-2.610504
51.454919,-2.610429
51.462945,-2.517922
51.451665,-2.594628
51.443484,-2.592464
51.512139,-2.58272
51.48542,-2.550278
51.480436,-2.52941
51.443212,-2.630892
51.481727,-2.583297
51.454315,-2.602045
51.461028,-2.590561
51.46686,-2.51906
51.416356,-2.587152
51.459356,-2.553418
51.431662,-2.535951
51.486783,-2.596972
51.452061,-2.615428
51.431662,-2.535951
51.470301,-2.616106
51.440527,-2.609792
51.499568,-2.629769
51.505006,-2.623447
51.487665,-2.612437
51.461712,-2.602517
51.463048,-2.592818
51.44944,-2.593649
51.494631,-2.682883
51.480776,-2.588167
51.456358,-2.529073
51.455526,-2.593887
51.426571,-2.54235
51.469499,-2.593766
51.45563,-2.606971
51.455733,-2.607764
51.458434,-2.612362
51.489123,-2.668282
51.463162,-2.5845
51.405588,-2.580803
51.476967,-2.623985
51.4376,-2.603695
51.467606,-2.603502
51.452159,-2.592979
51.451665,-2.594628
51.463271,-2.552732
51.462796,-2.516869
51.42094,-2.630772
51.477588,-2.59989
51.461488,-2.597188
51.4327,-2.565654
51.440901,-2.574906
51.432929,-2.57239
51.4327,-2.565654
51.451665,-2.594628
51.452822,-2.598716
51.456195,-2.607136
51.460865,-2.588961
51.466151,-2.524825
51.450044,-2.548902
51.506348,-2.655913
51.463591,-2.570427
51.467629,-2.606122
51.457452,-2.60747
51.451834,-2.593133
51.450692,-2.598472
51.440143,-2.556913
51.456492,-2.607198
51.435656,-2.611065
51.455332,-2.614076
51.456721,-2.613145
51.482465,-2.649766
51.440525,-2.606684
51.48542,-2.550278
51.456462,-2.607716
51.47794,-2.557646
51.455049,-2.595766
51.466123,-2.569235
51.453197,-2.595727
51.468112,-2.550156
51.464114,-2.55506
51.442518,-2.58074
51.480322,-2.52863
51.408837,-2.544843
51.462295,-2.590462
51.44719,-2.618327
51.454142,-2.600849
51.462012,-2.607199
51.457104,-2.578593
51.466536,-2.589466
51.467217,-2.569882
51.45615,-2.582337
51.425589,-2.536887
51.487814,-2.520133
51.447901,-2.593917
51.457934,-2.566873
51.458421,-2.583187
51.450692,-2.598472
51.435603,-2.607309
51.458434,-2.612362
